id,venue,category
4259,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4262,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4296,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4346,2012 IEEE International Conference on Control System Computing and Engineering,Scopus Conf
4392,2012 International Conference on Control Automation and Information Sciences (ICCAIS),Scopus Conf
4397,2005 Asia-Pacific Conference on Communications,Scopus Conf
4399,2007 15th International Conference on Digital Signal Processing,Scopus Conf
4426,Digital Holography and Three-Dimensional Imaging,Scopus Conf
4475,Advances in natural sciences: nanoscience and nanotechnology,Scopus Conf
4485,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4497,Advances in Natural Sciences: Nanoscience and Nanotechnology,Scopus Conf
4572,2019 20th International Conference on Solid-State Sensors Actuators and Microsystems & Eurosensors XXXIII (TRANSDUCERS & EUROSENSORS XXXIII),Scopus Conf
4584,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
4594,2019 3rd International Conference on Recent Advances in Signal Processing Telecommunications & Computing (SigTelCom),Scopus Conf
4597,2021 55th Annual Asilomar Conference on Signals Systems and Computers,Scopus Conf
4598,2019 6th NAFOSTED Conference on Information and Computer Science (NICS),Scopus Conf
4610,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
4611,2021 IEEE 34th International Conference on Micro Electro Mechanical Systems (MEMS),Scopus Conf
4756,2020 25th International Conference on Pattern Recognition (ICPR),Scopus Conf
4759,2021 International Conference on System Science and Engineering (ICSSE),Scopus Conf
4792,The 28th Asia-Pacific Software Engineering Conference (APSEC 2021),Scopus Conf
4794,The 28th Asia-Pacific Software Engineering Conference (APSEC 2021),Scopus Conf
4804,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
4805,2021 21st International Conference on Solid-State Sensors Actuators and Microsystems (Transducers),Scopus Conf
4897,IEEE International Symposium on Robotic and Sensor Environments,Scopus Conf
5043,Proceedings of the 28th International Joint Conference on Artificial Intelligence,Scopus Conf
5049,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
5057,2018 10th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
5243,2021 55th Annual Asilomar Conference on Signals Systems and Computers,Scopus Conf
5287,2021 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
5363,The 28th Asia-Pacific Software Engineering Conference (APSEC),Scopus Conf
5416,2021 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
5510,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
5546,2019 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),Scopus Conf
5549,2019 19th International Symposium on Communications and Information Technologies (ISCIT),Scopus Conf
5552,2017 IEEE International Conference on IC Design and Technology (ICICDT),Scopus Conf
5555,2019 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),Scopus Conf
5556,2019 IEEE 13th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),Scopus Conf
5558,2020 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),Scopus Conf
5583,2020 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),Scopus Conf
5584,2020 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),Scopus Conf
5908,Lecture Notes in Mechanical Engineering (DOI: 10.1007/978-3-030-99666-45),Scopus Conf
6090,Lecture Notes in Mechanical Engineering (https://doi.org/10.1007/978-981-19-1968-8_32),Scopus Conf
6091,Lecture Notes in Mechanical Engineering (https://doi.org/10.1007/978-981-19-1968-8_60),Scopus Conf
6092,Lecture Notes in Mechanical Engineering (https://doi.org/10.1007/978-981-19-1968-8_62),Scopus Conf
6093,Lecture Notes in Mechanical Engineering (https://doi.org/10.1007/978-981-19-1968-8_102),Scopus Conf
8672,2021 IEEE Sensors,Scopus Conf
9030,Asilomar Conference on Signals Systems & Computers,Scopus Conf
10333,ICC 2019-2019 IEEE International Conference on Communications (ICC),Scopus Conf
11528,ICASSP 2022-2022 IEEE International Conference on Acoustics Speech & Signal Processing (ICASSP),Scopus Conf
11714,2022 IEEE 16th International Symposium on Medical Information and Communication Technology (ISMICT),Scopus Conf
11725,Intelligent Systems and Networks,Scopus Conf
11729,2022 IEEE Global Communications Conference (GLOBECOM 2022),Scopus Conf
11761,Intelligent Systems and Networks,Scopus Conf
11867,2022 IEEE 16th International Symposium on Medical Information and Communication Technology (ISMICT),Scopus Conf
13593,IEEE International Conference on Acoustics Speech and Signal Processing (ICASSP'22),Scopus Conf
13707,14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022),Scopus Conf
13911,16th International Conference on Computing and Communication Technologies (RIVF) (Accepted),Scopus Conf
13912,16th International Conference on Computing and Communication Technologies (RIVF) (Accepted),Scopus Conf
13913,14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022) (Accepted),Scopus Conf
13914,14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022) (Accepted),Scopus Conf
13915,14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022) (Accepted),Scopus Conf
14577,The 14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022),Scopus Conf
14578,The 14th IEEE International Conference on Knowledge and Systems Engineering (KSE 2022),Scopus Conf
14643,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
14735,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
14736,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
14780,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
14841,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
14842,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
15103,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
15211,The 16th IEEE-RIVF International Conference on Computing and Communication Technologies (accepted),Scopus Conf
15212,The 16th IEEE-RIVF International Conference on Computing and Communication Technologies (accepted),Scopus Conf
15213,The 16th IEEE-RIVF International Conference on Computing and Communication Technologies (accepted),Scopus Conf
15791,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
15792,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
15793,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
15796,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
16706,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
16707,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
17018,Lecture Notes in Networks and Systems (https://doi.org/10.1007/978-3-031-22200-9_48),Scopus Conf
17193,Asian Conference on Intelligent Information and Database Systems,Scopus Conf
17202,Asian Conference on Intelligent Information and Database Systems,Scopus Conf
17203,Asian Conference on Intelligent Information and Database Systems,Scopus Conf
17366,Asian Conference on Intelligent Information and Database Systems,Scopus Conf
17462,The ACM/IEEE 45th International Conference on Software Engineering (ICSE),Scopus Conf
18361,In: Gupta V. Rubalcaba L. Gupta C. Hanne T. (eds) Sustainability in Software Engineering and Business Information Management. SSEBIM 2022. Lecture Notes in Information Systems and Organisation Springer,Scopus Conf
18371,International Conference on Intelligent Systems & Networks 2023 (ICISN 2023),Scopus Conf
18387,22nd IEEE Stastical Signal Processing Worshop,Scopus Conf
18470,6th International Conference on Green Technology and Sustainable Development (GTSD),Scopus Conf
18472,Lecture Notes in Civil Engineering,Scopus Conf
18493,Lecture Notes in Civil Engineering,Scopus Conf
18545,19th Pacific Rim International Conference on Artificial Intelligence PRICAI 2022,Scopus Conf
18550,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18561,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18562,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18658,Proceedings of the 14th International Conference on Education Technology and Computers,Scopus Conf
18684,the 2023 IEEE Statistical Signal Processing Workshop,Scopus Conf
18692,2022 30th European Signal Processing Conference (EUSIPCO'22),Scopus Conf
18694,2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA  ASC'22),Scopus Conf
18719,Intelligent Systems and Networks: Selected Articles from ICISN 2022 Vietnam,Scopus Conf
18766,2022 IEEE 9th International Conference on Data Science and Advanced Analytics (DSAA),Scopus Conf
18781,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18782,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18805,2022 14th International Conference on Knowledge and Systems Engineering (KSE),Scopus Conf
18823,Intelligent Systems and Networks: Selected Articles from ICISN 2022 Vietnam,Scopus Conf
18835,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18840,Advances in Engineering Research and Application: Proceedings of the International Conference on Engineering Research and Applications ICERA 2022,Scopus Conf
18877,2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),Scopus Conf
18879,2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),Scopus Conf
18926,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
18927,Frontiers in Artificial Intelligence,Scopus Conf
18944,Lecture Notes in Mechanical Engineering (https://doi.org/10.1007/978-981-19-1968-8_62),Scopus Conf
18959,2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),Scopus Conf
18986,The 16th IEEE-RIVF International Conference on Computing and Communication Technologies,Scopus Conf
19056,Advances in Engineering Research and Application: Proceedings of the International Conference on Engineering Research and Applications ICERA 2022,Scopus Conf
19070,2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),Scopus Conf
19106,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
19109,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
19128,19th Pacific Rim International Conference on Artificial Intelligence PRICAI 2022,Scopus Conf
19148,2022 RIVF International Conference on Computing and Communication Technologies (RIVF),Scopus Conf
